id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count,genre_names,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
552660,en,No Escape Room,A father and daughter check out a small town escape room and discover there is something sinister about the place.,14.349,2018-06-10,No Escape Room,6.2,182,"['Horror', 'Thriller', 'Mystery', 'TV Movie']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
369972,en,First Man,"A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",32.131,2018-10-10,First Man,7.0,4930,"['History', 'Drama']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
283601,en,Galveston,"After a violent encounter, Roy finds Rocky and sees something in her eyes that prompts a fateful decision. He takes her with him as he flees to Galveston, an action as ill-advised as it is inescapable.",15.911,2018-10-10,Galveston,6.1,465,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
442062,en,Goosebumps 2: Haunted Halloween,"Be careful what you wish for. With their after school junk business, best friends Sonny and Sam hope to find treasure in other peopleâ€™s trash. But when cleaning out the old Stine house, they open a locked book that frees a supernatural nightmare â€“ Slappy! Now, with the help of Sonnyâ€™s sister Sarah, theyâ€™re in a race against time to get the sinister dummy and all the creatures heâ€™s brought to life back into the pages before he unleashes total pandemonium!",47.027,2018-11-10,Goosebumps 2: Haunted Halloween,6.1,1374,"['Adventure', 'Comedy', 'Fantasy', 'Family', 'Horror']",0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
361292,en,Suspiria,"Young American dancer Susie Bannion arrives in 1970s Berlin to audition for the world-renowned Helena Markos Dance Company. When she vaults to the role of lead dancer, the woman she replaces breaks down and accuses the company's female directors of witchcraft. Meanwhile, an inquisitive psychotherapist and a member of the troupe uncover dark and sinister secrets as they probe the depths of the studio's hidden underground chambers.",25.854,2018-11-10,Suspiria,6.9,2305,"['Horror', 'Mystery', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
451915,en,Beautiful Boy,"After he and his first wife separate, journalist David Sheff struggles to help their teenage son, who goes from experimenting with drugs to becoming devastatingly addicted to methamphetamine.",21.577,2018-12-10,Beautiful Boy,7.6,2263,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
526051,en,Look Away,A timid and socially alienated 17-year-old high school student's life is turned upside down when she switches places with her sinister mirror image.,17.956,2018-12-10,Look Away,6.5,767,"['Horror', 'Thriller', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
390874,en,Ashes in the Snow,"The coming-of-age tale of 16-year-old Lina Vilkas who is deported to Siberia amid Stalin's reign of terror in the Baltic region during WWII. An aspiring artist, she secretly documents her harrowing journey with her drawings.",13.991,2018-12-10,Ashes in the Snow,6.7,100,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
412546,en,Antrum,"Rumored to have been lost, Antrum appears as a cursed film from the 1970s. Viewers are warned to proceed with caution. Itâ€™s said to be a story about a young boy and girl who enter the forest in an attempt to save the soul of their recently deceased pet. They journey to â€œThe Antrum,â€ the very spot the devil landed after being cast out of heaven. There, the children begin to dig a hole to hell.",13.394,2018-10-14,Antrum,5.9,276,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
424139,en,Halloween,"Laurie Strode comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.",76.144,2018-10-18,Halloween,6.5,4389,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
470044,en,The Hate U Give,"Raised in a poverty-stricken slum, a 16-year-old girl named Starr now attends a suburban prep school. After she witnesses a police officer shoot her unarmed best friend, she's torn between her two very different worlds as she tries to speak her truth.",25.026,2018-10-19,The Hate U Give,8.2,1999,"['Crime', 'Drama']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
437586,en,mid90s,"Stevie is a sweet 13-year-old about to explode. His mom is loving and attentive, but a little too forthcoming about her romantic life. His big brother is a taciturn and violent bully. So Stevie searches his working-class Los Angeles suburb for somewhere to belong. He finds it at the Motor Avenue skate shop.",15.385,2018-10-19,mid90s,7.5,1438,"['Drama', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401847,en,Can You Ever Forgive Me?,"When a bestselling celebrity biographer is no longer able to get published because she has fallen out of step with current tastes, she turns her art form to deception.",18.321,2018-10-19,Can You Ever Forgive Me?,6.8,1183,"['Drama', 'Crime', 'Comedy']",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
522417,en,The Scorpion King: Book of Souls,"The Scorpion King teams up with a female warrior named Tala, who is the sister of The Nubian King. Together they search for a legendary relic known as The Book of Souls, which will allow them to put an end to an evil warlord.",24.554,2018-10-23,The Scorpion King: Book of Souls,5.9,243,"['Action', 'Adventure', 'Fantasy']",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
424694,en,Bohemian Rhapsody,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet â€“ finding a way to keep the band together amid the success and excess.",42.704,2018-10-24,Bohemian Rhapsody,8.0,16030,"['Music', 'Drama', 'History']",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
446807,en,The Girl in the Spider's Web,"After being enlisted to recover a dangerous computer program, hacker Lisbeth Salander and journalist Mikael Blomkvist find themselves caught in a web of spies, cybercriminals and corrupt government officials.",26.34,2018-10-25,The Girl in the Spider's Web,6.1,1229,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
300681,en,Replicas,A scientist becomes obsessed with returning his family to normalcy after a terrible accident.,25.362,2018-10-25,Replicas,6.0,1221,"['Science Fiction', 'Thriller', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
426543,en,The Nutcracker and the Four Realms,"When Claraâ€™s mother leaves her a mysterious gift, she embarks on a journey to four secret realmsâ€”where she discovers her greatest strength could change the world.",29.336,2018-10-26,The Nutcracker and the Four Realms,6.1,1996,"['Fantasy', 'Adventure', 'Family']",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
557635,en,After Porn Ends 3,After Porn Ends 3 continues to explore whether a career as an adult performer is inherently damaging to the balance of a perfomer's life once retired.,16.416,2018-10-30,After Porn Ends 3,5.4,96,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
457943,en,Slaughterhouse Rulez,An illustrious British boarding school becomes a bloody battleground when a mysterious sinkhole appears at a nearby fracking site unleashing unspeakable horror.,20.289,2018-10-31,Slaughterhouse Rulez,5.6,408,"['Action', 'Comedy', 'Fantasy', 'Horror']",1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
514619,en,Nobody's Fool,"After serving five years in prison, wild child Tanya looks to her buttoned-up, by-the-book sister Danica to help her get back on her feet. The feisty ex-con becomes suspicious and concerned when Danica tells her that she's in a long-distance, online relationship with a mysterious man she's never seen. As the polar opposites start to collide, Tanya soon discovers that her sibling's picture-perfect life may not be what it seems.",16.383,2018-10-31,Nobody's Fool,6.2,269,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
438799,en,Overlord,"France, June 1944. On the eve of D-Day, some American paratroopers fall behind enemy lines after their aircraft crashes while on a mission to destroy a radio tower in a small village near the beaches of Normandy. After reaching their target, the surviving paratroopers realise that, in addition to fighting the Nazi troops that patrol the village, they also must fight against something else.",28.693,2018-01-11,Overlord,6.7,2639,"['Horror', 'War', 'Science Fiction']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
550385,en,Christmas with a View,"This Christmas, Thunder Mountain Ski Resort is abuzz when celebrity chef Shane Roarke is named the new head chef. Clara Garrison isn't as excited and is instead focused on getting resettled after her failed attempt at opening a restaurant in the city. With their paths constantly crossing, will their shared passion for cooking bring them together or will secrets keep them apart?",21.782,2018-01-11,Christmas with a View,5.8,291,"['Romance', 'Family', 'TV Movie']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
401469,en,Widows,"A police shootout leaves four thieves dead during an explosive armed robbery attempt in Chicago. Their widows have nothing in common except a debt left behind by their spouses' criminal activities. Hoping to forge a future on their own terms, they join forces to pull off a heist.",20.615,2018-06-11,Widows,6.5,2153,"['Crime', 'Thriller']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
476764,en,The Front Runner,"Gary Hart, former Senator of Colorado, becomes the front-runner for the Democratic presidential nomination in 1987. Hart's intelligence, charisma and idealism makes him popular with young voters, leaving him with a seemingly clear path to the White House. All that comes crashing down when allegations of an extramarital affair surface in the media, forcing the candidate to address a scandal that threatens to derail his campaign and personal life.",14.659,2018-06-11,The Front Runner,5.9,325,"['Drama', 'History']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
401200,en,Kursk,"Barents Sea, August 12th, 2000. During a Russian naval exercise, and after suffering a serious accident, the K-141 Kursk submarine sinks with 118 crew members on board. While the few sailors who are still alive barely manage to survive, their families push for accurate information and a British officer struggles to obtain from the Russian government a permit to attempt a rescue before it is late. But general incompetence are against all their efforts.",16.779,2018-07-11,Kursk,6.7,524,"['Drama', 'History', 'Thriller', 'Action']",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
360920,en,The Grinch,The Grinch hatches a scheme to ruin Christmas when the residents of Whoville plan their annual holiday celebration.,68.213,2018-08-11,The Grinch,6.8,3420,"['Animation', 'Family', 'Comedy', 'Fantasy']",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
455842,en,Elliot: The Littlest Reindeer,"When Blitzen announces his retirement on December 21st, a miniature horse has 3 days to fulfill his lifelong dream of earning a spot on Santa's team at the North Pole try-outs.",15.506,2018-08-11,Elliot: The Littlest Reindeer,6.1,62,"['Animation', 'Family', 'Adventure']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
537996,en,The Ballad of Buster Scruggs,"Vignettes weaving together the stories of six individuals in the old West at the end of the Civil War. Following the tales of a sharp-shooting songster, a wannabe bank robber, two weary traveling performers, a lone gold prospector, a woman traveling the West to an uncertain future, and a motley crew of strangers undertaking a carriage ride.",29.69,2018-09-11,The Ballad of Buster Scruggs,7.1,3711,"['Western', 'Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
451925,en,Time Freak,"Stillman, a heartbroken physics student, builds a time machine when his girlfriend breaks up with him. Going back in time, he attempts to save their relationship by fixing every mistake he madeâ€”while dragging his best friend along in the process.",15.969,2018-09-11,Time Freak,6.6,422,"['Science Fiction', 'Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
548754,en,River Runs Red,"When the son of a successful judge is killed by two police officers and the system sets them free, a hardened veteran detective finds some incriminating files on the officers and the judge teams up with another mourning father to take the law into his own hands.",15.89,2018-09-11,River Runs Red,5.3,119,"['Thriller', 'Crime']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
338952,en,Fantastic Beasts: The Crimes of Grindelwald,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his causeâ€”elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",36.489,2018-11-14,Fantastic Beasts: The Crimes of Grindelwald,6.9,10251,"['Fantasy', 'Adventure', 'Family']",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
491472,en,At Eternity's Gate,"Famed but tormented artist Vincent van Gogh spends his final years in Arles, France, painting masterworks of the natural world that surrounds him.",22.182,2018-11-15,At Eternity's Gate,6.9,1362,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
490132,en,Green Book,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",79.171,2018-11-16,Green Book,8.2,10624,"['Drama', 'Family']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
491418,en,Instant Family,"When Pete and Ellie decide to start a family, they stumble into the world of foster care adoption. They hope to take in one small child but when they meet three siblings, including a rebellious 15 year old girl, they find themselves speeding from zero to three kids overnight.",33.342,2018-11-16,Instant Family,7.5,2697,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556803,en,The Princess Switch,"When a down-to-earth Chicago baker and a soon-to-be princess discover they look like twins, they hatch a Christmastime plan to trade places.",16.66,2018-11-16,The Princess Switch,7.0,2102,"['Romance', 'Comedy']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
544431,en,The Clovehitch Killer,A picture-perfect family is torn apart after Tyler finds a cache of disturbing images in his father's possession. He begins to suspect that the man he trusts most in the world may be responsible for the murder of 13 women ten years prior.,17.865,2018-11-16,The Clovehitch Killer,6.4,614,"['Drama', 'Mystery', 'Crime']",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
